num,time,key,East_longitude,North_latitude
1498,2016-08-05 18:35:10,$GPRMC,121.9345604,30.90849282
1500,2016-08-05 18:35:11,$GPRMC,121.9345555,30.90849883
1501,2016-08-05 18:35:12,$GPRMC,121.9345666,30.90849684
1502,2016-08-05 18:35:13,$GPRMC,121.9345598,30.90849012
1503,2016-08-05 18:35:14,$GPRMC,121.9345677,30.90849087
1504,2016-08-05 18:35:15,$GPRMC,121.9345672,30.9084963
1505,2016-08-05 18:35:16,$GPRMC,121.9345604,30.90849716
1506,2016-08-05 18:35:17,$GPRMC,121.9345688,30.90849222
1507,2016-08-05 18:35:18,$GPRMC,121.9345598,30.90849174
1508,2016-08-05 18:35:19,$GPRMC,121.9345666,30.9084944
1509,2016-08-05 18:35:20,$GPRMC,121.9345647,30.90849469
1510,2016-08-05 18:35:21,$GPRMC,121.9345658,30.90849712
1511,2016-08-05 18:35:22,$GPRMC,121.9345753,30.90849921
1512,2016-08-05 18:35:23,$GPRMC,121.9345713,30.9084922
1513,2016-08-05 18:35:24,$GPRMC,121.9345759,30.90849135
1514,2016-08-05 18:35:25,$GPRMC,121.9345838,30.90849264
1515,2016-08-05 18:35:26,$GPRMC,121.9345805,30.90849538
1516,2016-08-05 18:35:27,$GPRMC,121.9345827,30.90849943
1517,2016-08-05 18:35:28,$GPRMC,121.9345854,30.90849344
1518,2016-08-05 18:35:29,$GPRMC,121.9345862,30.90849777
1519,2016-08-05 18:35:30,$GPRMC,121.9345821,30.9085016
1520,2016-08-05 18:35:31,$GPRMC,121.9345835,30.90850024
1521,2016-08-05 18:35:32,$GPRMC,121.9345781,30.90849296
1522,2016-08-05 18:35:33,$GPRMC,121.9345819,30.90848425
1523,2016-08-05 18:35:34,$GPRMC,121.9345838,30.90848505
1524,2016-08-05 18:35:35,$GPRMC,121.9345802,30.90848155
1525,2016-08-05 18:35:36,$GPRMC,121.9345838,30.90848206
1526,2016-08-05 18:35:37,$GPRMC,121.9345832,30.90847502
1527,2016-08-05 18:35:38,$GPRMC,121.9345789,30.90847532
1528,2016-08-05 18:35:39,$GPRMC,121.9345797,30.90846772
1529,2016-08-05 18:35:40,$GPRMC,121.9345868,30.90846875
1530,2016-08-05 18:35:41,$GPRMC,121.9345835,30.90847013
1531,2016-08-05 18:35:42,$GPRMC,121.9345794,30.90846257
1532,2016-08-05 18:35:43,$GPRMC,121.9345805,30.9084669
1533,2016-08-05 18:35:44,$GPRMC,121.9345887,30.90845734
1535,2016-08-05 18:35:45,$GPRMC,121.934596,30.90845485
1536,2016-08-05 18:35:46,$GPRMC,121.9345971,30.90845782
1537,2016-08-05 18:35:47,$GPRMC,121.9345955,30.90845621
1538,2016-08-05 18:35:48,$GPRMC,121.9345933,30.90845839
1539,2016-08-05 18:35:49,$GPRMC,121.934593,30.90845053
1541,2016-08-05 18:35:50,$GPRMC,121.9346036,30.90845153
1542,2016-08-05 18:35:51,$GPRMC,121.9346007,30.90844559
1544,2016-08-05 18:35:52,$GPRMC,121.9346053,30.90843959
1545,2016-08-05 18:35:53,$GPRMC,121.9346028,30.90844449
1546,2016-08-05 18:35:54,$GPRMC,121.9346064,30.90844039
1547,2016-08-05 18:35:55,$GPRMC,121.9346069,30.9084374
1548,2016-08-05 18:35:56,$GPRMC,121.9346034,30.90843065
1549,2016-08-05 18:35:57,$GPRMC,121.9346061,30.90843199
1550,2016-08-05 18:35:58,$GPRMC,121.9346077,30.90842845
1551,2016-08-05 18:35:59,$GPRMC,121.9346121,30.9084238
1552,2016-08-05 18:36:00,$GPRMC,121.9346178,30.90842267
1553,2016-08-05 18:36:01,$GPRMC,121.9346181,30.90842321
1554,2016-08-05 18:36:02,$GPRMC,121.9346235,30.90841774
1555,2016-08-05 18:36:03,$GPRMC,121.9346224,30.90841585
1556,2016-08-05 18:36:04,$GPRMC,121.9346197,30.90841344
1557,2016-08-05 18:36:05,$GPRMC,121.9346246,30.90841258
1558,2016-08-05 18:36:06,$GPRMC,121.9346303,30.90840386
1560,2016-08-05 18:36:07,$GPRMC,121.9346371,30.90840191
1562,2016-08-05 18:36:08,$GPRMC,121.9346431,30.90840457
1564,2016-08-05 18:36:09,$GPRMC,121.9346442,30.90839751
1566,2016-08-05 18:36:10,$GPRMC,121.9346491,30.90840208
1567,2016-08-05 18:36:11,$GPRMC,121.9346551,30.90839715
1568,2016-08-05 18:36:12,$GPRMC,121.9346485,30.90839693
1569,2016-08-05 18:36:13,$GPRMC,121.9346556,30.90839823
1570,2016-08-05 18:36:14,$GPRMC,121.9346597,30.90839956
1572,2016-08-05 18:36:15,$GPRMC,121.9346608,30.90839168
1573,2016-08-05 18:36:16,$GPRMC,121.9346665,30.90839327
1574,2016-08-05 18:36:17,$GPRMC,121.9346717,30.9083916
1576,2016-08-05 18:36:18,$GPRMC,121.934676,30.90838668
1578,2016-08-05 18:36:19,$GPRMC,121.934682,30.90838663
1579,2016-08-05 18:36:20,$GPRMC,121.9346866,30.9083866
1581,2016-08-05 18:36:22,$GPRMC,121.9346937,30.90838084
1582,2016-08-05 18:36:23,$GPRMC,121.9347048,30.90838428
1584,2016-08-05 18:36:24,$GPRMC,121.9347046,30.90838293
1585,2016-08-05 18:36:25,$GPRMC,121.9347152,30.90838365
1586,2016-08-05 18:36:26,$GPRMC,121.9347149,30.90837498
1587,2016-08-05 18:36:27,$GPRMC,121.9347228,30.90838088
1588,2016-08-05 18:36:28,$GPRMC,121.9347345,30.90837699
1589,2016-08-05 18:36:29,$GPRMC,121.9347369,30.90837236
1590,2016-08-05 18:36:31,$GPRMC,121.9347453,30.908375
1591,2016-08-05 18:36:32,$GPRMC,121.9347543,30.90837574
1592,2016-08-05 18:36:34,$GPRMC,121.9347549,30.90837547
1594,2016-08-05 18:36:35,$GPRMC,121.9347608,30.90837406
1597,2016-08-05 18:36:36,$GPRMC,121.934788,30.90836706
1598,2016-08-05 18:36:37,$GPRMC,121.9347978,30.90836916
1599,2016-08-05 18:36:38,$GPRMC,121.9348098,30.90837231
1601,2016-08-05 18:36:39,$GPRMC,121.9348109,30.90836525
1603,2016-08-05 18:36:40,$GPRMC,121.9348223,30.90836543
1605,2016-08-05 18:36:41,$GPRMC,121.9348342,30.90836371
1607,2016-08-05 18:36:42,$GPRMC,121.9348399,30.90836312
1608,2016-08-05 18:36:43,$GPRMC,121.9348446,30.90836199
1609,2016-08-05 18:36:44,$GPRMC,121.9348598,30.90836187
1610,2016-08-05 18:36:45,$GPRMC,121.9348636,30.90836428
1612,2016-08-05 18:36:46,$GPRMC,121.9348736,30.9083661
1614,2016-08-05 18:36:47,$GPRMC,121.9348853,30.90837197
1616,2016-08-05 18:36:48,$GPRMC,121.9348967,30.90837947
1618,2016-08-05 18:36:49,$GPRMC,121.9349073,30.90837911
1620,2016-08-05 18:36:50,$GPRMC,121.934912,30.90837907
1622,2016-08-05 18:36:51,$GPRMC,121.9349201,30.90838036
1624,2016-08-05 18:36:52,$GPRMC,121.9349226,30.90837383
1626,2016-08-05 18:36:53,$GPRMC,121.9349391,30.90837857
1628,2016-08-05 18:36:54,$GPRMC,121.9349462,30.90837553
1630,2016-08-05 18:36:55,$GPRMC,121.93495,30.90837387
1631,2016-08-05 18:36:56,$GPRMC,121.9349541,30.90837276
1633,2016-08-05 18:36:57,$GPRMC,121.9349688,30.9083683
1635,2016-08-05 18:36:58,$GPRMC,121.9349691,30.90836504
1637,2016-08-05 18:36:59,$GPRMC,121.9349783,30.90836469
1639,2016-08-05 18:37:00,$GPRMC,121.9349865,30.90835866
1641,2016-08-05 18:37:01,$GPRMC,121.9349973,30.90836264
1643,2016-08-05 18:37:02,$GPRMC,121.9350052,30.9083585
1645,2016-08-05 18:37:03,$GPRMC,121.9350074,30.9083555
1647,2016-08-05 18:37:04,$GPRMC,121.9350153,30.90835055
1649,2016-08-05 18:37:05,$GPRMC,121.935021,30.90835322
1650,2016-08-05 18:37:06,$GPRMC,121.93503,30.90835043
1652,2016-08-05 18:37:07,$GPRMC,121.9350335,30.90835284
1654,2016-08-05 18:37:08,$GPRMC,121.9350479,30.90835191
1655,2016-08-05 18:37:09,$GPRMC,121.9350463,30.90835274
1656,2016-08-05 18:37:10,$GPRMC,121.9350555,30.90834561
1658,2016-08-05 18:37:11,$GPRMC,121.9350577,30.90834369
1660,2016-08-05 18:37:12,$GPRMC,121.9350727,30.90834085
1662,2016-08-05 18:37:13,$GPRMC,121.9350781,30.90834189
1664,2016-08-05 18:37:14,$GPRMC,121.9350811,30.90833672
1666,2016-08-05 18:37:15,$GPRMC,121.9350933,30.90833743
1668,2016-08-05 18:37:16,$GPRMC,121.9350974,30.90833685
1669,2016-08-05 18:37:17,$GPRMC,121.9351015,30.90833763
1671,2016-08-05 18:37:18,$GPRMC,121.935111,30.90833565
1673,2016-08-05 18:37:19,$GPRMC,121.9351178,30.90833315
1674,2016-08-05 18:37:20,$GPRMC,121.9351224,30.90833556
1676,2016-08-05 18:37:21,$GPRMC,121.9351273,30.90833497
1678,2016-08-05 18:37:22,$GPRMC,121.9351284,30.90833361
1679,2016-08-05 18:37:23,$GPRMC,121.9351366,30.90832432
1680,2016-08-05 18:37:24,$GPRMC,121.9351379,30.90832837
1681,2016-08-05 18:37:25,$GPRMC,121.935145,30.90832777
1682,2016-08-05 18:37:26,$GPRMC,121.9351542,30.90832254
1683,2016-08-05 18:37:27,$GPRMC,121.9351569,30.90832333
1684,2016-08-05 18:37:28,$GPRMC,121.9351673,30.90831891
1685,2016-08-05 18:37:29,$GPRMC,121.9351801,30.90831256
1686,2016-08-05 18:37:30,$GPRMC,121.9351839,30.90831199
1687,2016-08-05 18:37:31,$GPRMC,121.9351844,30.90830927
1688,2016-08-05 18:37:32,$GPRMC,121.9351942,30.90831027
1689,2016-08-05 18:37:33,$GPRMC,121.9352059,30.90830475
1690,2016-08-05 18:37:34,$GPRMC,121.9352075,30.90830961
1691,2016-08-05 18:37:35,$GPRMC,121.9352192,30.90830843
1693,2016-08-05 18:37:36,$GPRMC,121.9352298,30.90830509
1694,2016-08-05 18:37:37,$GPRMC,121.935235,30.90830287
1695,2016-08-05 18:37:38,$GPRMC,121.9352464,30.90829681
1696,2016-08-05 18:37:39,$GPRMC,121.9352475,30.90829897
1697,2016-08-05 18:37:40,$GPRMC,121.9352595,30.9082948
1698,2016-08-05 18:37:41,$GPRMC,121.9352657,30.90829231
1699,2016-08-05 18:37:42,$GPRMC,121.9352755,30.9082849
1700,2016-08-05 18:37:43,$GPRMC,121.9352788,30.90828053
1701,2016-08-05 18:37:44,$GPRMC,121.9352877,30.90828371
1702,2016-08-05 18:37:45,$GPRMC,121.9352962,30.90828282
1703,2016-08-05 18:37:46,$GPRMC,121.9353019,30.90827925
1704,2016-08-05 18:37:47,$GPRMC,121.9353019,30.90827654
1705,2016-08-05 18:37:48,$GPRMC,121.935316,30.90827587
1706,2016-08-05 18:37:49,$GPRMC,121.9353231,30.90827853
1707,2016-08-05 18:37:50,$GPRMC,121.9353245,30.90827878
1708,2016-08-05 18:37:51,$GPRMC,121.9353269,30.90827849
1709,2016-08-05 18:37:52,$GPRMC,121.9353337,30.90827382
1710,2016-08-05 18:37:53,$GPRMC,121.9353492,30.90827911
1711,2016-08-05 18:37:54,$GPRMC,121.9353527,30.90827691
1712,2016-08-05 18:37:55,$GPRMC,121.9353595,30.90827686
1713,2016-08-05 18:37:56,$GPRMC,121.9353631,30.90827981
1714,2016-08-05 18:37:57,$GPRMC,121.9353783,30.90828076
1715,2016-08-05 18:37:58,$GPRMC,121.935387,30.90828069
1716,2016-08-05 18:37:59,$GPRMC,121.9353905,30.90828472
1717,2016-08-05 18:38:00,$GPRMC,121.9354011,30.90828978
1718,2016-08-05 18:38:01,$GPRMC,121.935409,30.90828917
1719,2016-08-05 18:38:02,$GPRMC,121.9354084,30.90829026
1720,2016-08-05 18:38:03,$GPRMC,121.9354212,30.90829558
1721,2016-08-05 18:38:04,$GPRMC,121.9354275,30.90829362
1722,2016-08-05 18:38:05,$GPRMC,121.9354343,30.90830007
1723,2016-08-05 18:38:06,$GPRMC,121.9354394,30.90829949
1724,2016-08-05 18:38:07,$GPRMC,121.9354411,30.90830029
1725,2016-08-05 18:38:08,$GPRMC,121.9354446,30.90830676
1726,2016-08-05 18:38:09,$GPRMC,121.93545,30.90830509
1727,2016-08-05 18:38:10,$GPRMC,121.9354582,30.90831098
1728,2016-08-05 18:38:11,$GPRMC,121.9354593,30.90830528
1729,2016-08-05 18:38:12,$GPRMC,121.9354566,30.90830639
1730,2016-08-05 18:38:13,$GPRMC,121.9354636,30.90830524
1731,2016-08-05 18:38:14,$GPRMC,121.9354604,30.90831178
1732,2016-08-05 18:38:15,$GPRMC,121.935465,30.9083112
1733,2016-08-05 18:38:16,$GPRMC,121.9354712,30.90831521
1734,2016-08-05 18:38:17,$GPRMC,121.9354786,30.90831298
1735,2016-08-05 18:38:18,$GPRMC,121.9354756,30.90831219
1736,2016-08-05 18:38:19,$GPRMC,121.9354772,30.90831733
1737,2016-08-05 18:38:20,$GPRMC,121.9354843,30.9083151
1738,2016-08-05 18:38:21,$GPRMC,121.9354873,30.90831832
1739,2016-08-05 18:38:22,$GPRMC,121.935481,30.90831865
1740,2016-08-05 18:38:23,$GPRMC,121.9354902,30.9083202
1741,2016-08-05 18:38:24,$GPRMC,121.9354873,30.90831317
1742,2016-08-05 18:38:25,$GPRMC,121.9354894,30.90831749
1743,2016-08-05 18:38:26,$GPRMC,121.9354922,30.90831937
1744,2016-08-05 18:38:27,$GPRMC,121.9355006,30.90832092
1745,2016-08-05 18:38:28,$GPRMC,121.9354908,30.90832182
1746,2016-08-05 18:38:29,$GPRMC,121.9354979,30.90831742
1747,2016-08-05 18:38:30,$GPRMC,121.9354976,30.90832881
1748,2016-08-05 18:38:31,$GPRMC,121.9354894,30.90832807
1749,2016-08-05 18:38:32,$GPRMC,121.93549,30.90832888
1750,2016-08-05 18:38:33,$GPRMC,121.9354924,30.90832777
1751,2016-08-05 18:38:34,$GPRMC,121.9355003,30.90833204
1752,2016-08-05 18:38:35,$GPRMC,121.9354978,30.90833532
1753,2016-08-05 18:38:36,$GPRMC,121.9354978,30.90833667
1754,2016-08-05 18:38:37,$GPRMC,121.9355,30.90833774
1755,2016-08-05 18:38:38,$GPRMC,121.9355041,30.90833987
1756,2016-08-05 18:38:39,$GPRMC,121.9355109,30.90833981
1757,2016-08-05 18:38:40,$GPRMC,121.9355101,30.90834063
1758,2016-08-05 18:38:41,$GPRMC,121.9355122,30.90834821
1759,2016-08-05 18:38:42,$GPRMC,121.935509,30.90834824
1760,2016-08-05 18:38:43,$GPRMC,121.9355204,30.90835465
1761,2016-08-05 18:38:44,$GPRMC,121.9355218,30.90835328
1762,2016-08-05 18:38:45,$GPRMC,121.9355256,30.90835921
1763,2016-08-05 18:38:46,$GPRMC,121.9355182,30.90835873
1764,2016-08-05 18:38:47,$GPRMC,121.9355277,30.90835838
1765,2016-08-05 18:38:48,$GPRMC,121.9355193,30.90836062
1766,2016-08-05 18:38:49,$GPRMC,121.9355215,30.90835355
1767,2016-08-05 18:38:50,$GPRMC,121.9355166,30.90835549
1768,2016-08-05 18:38:51,$GPRMC,121.9355198,30.90835492
1769,2016-08-05 18:38:52,$GPRMC,121.9355204,30.90835709
1770,2016-08-05 18:38:53,$GPRMC,121.9355144,30.90836012
1771,2016-08-05 18:38:54,$GPRMC,121.9355109,30.90835853
1772,2016-08-05 18:38:55,$GPRMC,121.9355144,30.90835904
1773,2016-08-05 18:38:56,$GPRMC,121.9355106,30.90835555
1774,2016-08-05 18:38:57,$GPRMC,121.9355125,30.90836095
1775,2016-08-05 18:38:58,$GPRMC,121.935516,30.90835631
1776,2016-08-05 18:38:59,$GPRMC,121.9355152,30.90836147
1777,2016-08-05 18:39:00,$GPRMC,121.9355174,30.90836471
1778,2016-08-05 18:39:01,$GPRMC,121.9355239,30.90836899
1779,2016-08-05 18:39:02,$GPRMC,121.9355288,30.908376
1780,2016-08-05 18:39:03,$GPRMC,121.9355302,30.9083749
1781,2016-08-05 18:39:04,$GPRMC,121.9355272,30.90837303
1782,2016-08-05 18:39:05,$GPRMC,121.9355266,30.90836924
1783,2016-08-05 18:39:06,$GPRMC,121.9355277,30.90837438
1784,2016-08-05 18:39:07,$GPRMC,121.935522,30.90837172
1785,2016-08-05 18:39:08,$GPRMC,121.935525,30.90837278
1786,2016-08-05 18:39:09,$GPRMC,121.9355283,30.90837709
1787,2016-08-05 18:39:10,$GPRMC,121.9355223,30.90837578
1788,2016-08-05 18:39:11,$GPRMC,121.9355304,30.90837978
1789,2016-08-05 18:39:12,$GPRMC,121.9355269,30.90837791
1790,2016-08-05 18:39:13,$GPRMC,121.9355277,30.90838333
1791,2016-08-05 18:39:14,$GPRMC,121.9355228,30.908385
1792,2016-08-05 18:39:15,$GPRMC,121.9355244,30.90838173
1793,2016-08-05 18:39:16,$GPRMC,121.9355228,30.90838554
1794,2016-08-05 18:39:17,$GPRMC,121.935531,30.90838683
1795,2016-08-05 18:39:18,$GPRMC,121.9355285,30.90838983
1796,2016-08-05 18:39:19,$GPRMC,121.9355291,30.90839172
1797,2016-08-05 18:39:20,$GPRMC,121.9355315,30.90839035
1798,2016-08-05 18:39:21,$GPRMC,121.9355258,30.90839935
1799,2016-08-05 18:39:22,$GPRMC,121.9355367,30.90839735
1800,2016-08-05 18:39:23,$GPRMC,121.9355301,30.9084069
1801,2016-08-05 18:39:24,$GPRMC,121.9355353,30.90841201
1802,2016-08-05 18:39:25,$GPRMC,121.9355331,30.90840769
1803,2016-08-05 18:39:26,$GPRMC,121.9355366,30.90841362
1804,2016-08-05 18:39:27,$GPRMC,121.9355361,30.90841715
1805,2016-08-05 18:39:28,$GPRMC,121.9355388,30.90842472
1806,2016-08-05 18:39:29,$GPRMC,121.9355336,30.9084245
1807,2016-08-05 18:39:30,$GPRMC,121.9355407,30.90842769
1808,2016-08-05 18:39:31,$GPRMC,121.9355353,30.90843262
1809,2016-08-05 18:39:32,$GPRMC,121.9355399,30.908438
1810,2016-08-05 18:39:33,$GPRMC,121.935535,30.90844103
1811,2016-08-05 18:39:34,$GPRMC,121.9355372,30.90843748
1812,2016-08-05 18:39:35,$GPRMC,121.9355388,30.90844778
1813,2016-08-05 18:39:36,$GPRMC,121.9355448,30.90844772
1814,2016-08-05 18:39:37,$GPRMC,121.935538,30.90845402
1815,2016-08-05 18:39:38,$GPRMC,121.9355407,30.90845047
1816,2016-08-05 18:39:39,$GPRMC,121.9355382,30.90845565
1817,2016-08-05 18:39:40,$GPRMC,121.9355377,30.90846053
1818,2016-08-05 18:39:41,$GPRMC,121.9355404,30.90846702
1819,2016-08-05 18:39:42,$GPRMC,121.9355393,30.9084635
1820,2016-08-05 18:39:43,$GPRMC,121.9355382,30.90846839
1821,2016-08-05 18:39:44,$GPRMC,121.9355428,30.90847269
1822,2016-08-05 18:39:45,$GPRMC,121.9355434,30.9084735
1823,2016-08-05 18:39:46,$GPRMC,121.9355431,30.90848028
1824,2016-08-05 18:39:47,$GPRMC,121.935542,30.90848653
1825,2016-08-05 18:39:48,$GPRMC,121.9355483,30.90848756
1826,2016-08-05 18:39:49,$GPRMC,121.9355485,30.90849406
1827,2016-08-05 18:39:50,$GPRMC,121.9355507,30.90849188
1828,2016-08-05 18:39:51,$GPRMC,121.9355526,30.90849566
1829,2016-08-05 18:39:52,$GPRMC,121.9355518,30.90849729
1830,2016-08-05 18:39:53,$GPRMC,121.9355616,30.90850507
1831,2016-08-05 18:39:54,$GPRMC,121.9355607,30.90850589
1832,2016-08-05 18:39:55,$GPRMC,121.9355556,30.90850729
1833,2016-08-05 18:39:56,$GPRMC,121.9355629,30.90851618
1834,2016-08-05 18:39:57,$GPRMC,121.9355635,30.90851644
1835,2016-08-05 18:39:58,$GPRMC,121.9355605,30.90852216
1836,2016-08-05 18:39:59,$GPRMC,121.9355626,30.90852703
1837,2016-08-05 18:40:00,$GPRMC,121.9355583,30.9085249
1838,2016-08-05 18:40:01,$GPRMC,121.9355577,30.9085306
1839,2016-08-05 18:40:02,$GPRMC,121.9355583,30.90852978
1840,2016-08-05 18:40:03,$GPRMC,121.9355634,30.9085376
1841,2016-08-05 18:40:04,$GPRMC,121.9355637,30.90853407
1842,2016-08-05 18:40:05,$GPRMC,121.9355626,30.90853977
1843,2016-08-05 18:40:06,$GPRMC,121.9355678,30.90854271
1844,2016-08-05 18:40:07,$GPRMC,121.935571,30.90854756
1845,2016-08-05 18:40:08,$GPRMC,121.9355678,30.90855437
1846,2016-08-05 18:40:09,$GPRMC,121.9355699,30.90855761
1847,2016-08-05 18:40:10,$GPRMC,121.9355678,30.90855627
1848,2016-08-05 18:40:11,$GPRMC,121.9355672,30.90856658
1849,2016-08-05 18:40:12,$GPRMC,121.9355648,30.90856416
1850,2016-08-05 18:40:13,$GPRMC,121.9355721,30.90857576
1851,2016-08-05 18:40:14,$GPRMC,121.9355732,30.90857683
1852,2016-08-05 18:40:15,$GPRMC,121.9355666,30.9085834
1853,2016-08-05 18:40:16,$GPRMC,121.9355718,30.90858363
1854,2016-08-05 18:40:17,$GPRMC,121.9355669,30.90858367
1855,2016-08-05 18:40:18,$GPRMC,121.9355604,30.90858915
1856,2016-08-05 18:40:19,$GPRMC,121.9355658,30.90859236
1857,2016-08-05 18:40:20,$GPRMC,121.9355647,30.90859399
1858,2016-08-05 18:40:21,$GPRMC,121.9355607,30.90859593
1859,2016-08-05 18:40:22,$GPRMC,121.9355677,30.90860237
1860,2016-08-05 18:40:23,$GPRMC,121.9355642,30.90860756
1861,2016-08-05 18:40:24,$GPRMC,121.9355669,30.90860564
1862,2016-08-05 18:40:25,$GPRMC,121.9355634,30.90861082
1863,2016-08-05 18:40:26,$GPRMC,121.9355642,30.90861705
1864,2016-08-05 18:40:27,$GPRMC,121.9355642,30.90862329
1865,2016-08-05 18:40:28,$GPRMC,121.9355718,30.90862729
1866,2016-08-05 18:40:29,$GPRMC,121.9355677,30.90862868
1867,2016-08-05 18:40:30,$GPRMC,121.9355775,30.90862995
1868,2016-08-05 18:40:31,$GPRMC,121.935578,30.90863157
1869,2016-08-05 18:40:32,$GPRMC,121.935572,30.90863379
1870,2016-08-05 18:40:33,$GPRMC,121.9355788,30.90864323
1871,2016-08-05 18:40:34,$GPRMC,121.9355764,30.90864433
1872,2016-08-05 18:40:35,$GPRMC,121.9355837,30.90864373
1873,2016-08-05 18:40:36,$GPRMC,121.9355761,30.90864759
1874,2016-08-05 18:40:37,$GPRMC,121.9355775,30.9086511
1875,2016-08-05 18:40:38,$GPRMC,121.9355807,30.90865406
1876,2016-08-05 18:40:39,$GPRMC,121.9355785,30.90865652
1877,2016-08-05 18:40:40,$GPRMC,121.9355796,30.90866519
1878,2016-08-05 18:40:41,$GPRMC,121.9355769,30.90866114
1879,2016-08-05 18:40:42,$GPRMC,121.9355791,30.9086698
1880,2016-08-05 18:40:43,$GPRMC,121.9355821,30.90867547
1881,2016-08-05 18:40:44,$GPRMC,121.935578,30.90867442
1882,2016-08-05 18:40:45,$GPRMC,121.9355774,30.90867605
1883,2016-08-05 18:40:46,$GPRMC,121.9355831,30.90867383
1884,2016-08-05 18:40:48,$GPRMC,121.9355861,30.90867408
1886,2016-08-05 18:40:49,$GPRMC,121.9355861,30.90867571
1888,2016-08-05 18:40:50,$GPRMC,121.9355831,30.90868061
1890,2016-08-05 18:40:51,$GPRMC,121.9355791,30.90867902
1891,2016-08-05 18:40:52,$GPRMC,121.9355897,30.90868164
1892,2016-08-05 18:40:53,$GPRMC,121.9355864,30.90868764
1893,2016-08-05 18:40:54,$GPRMC,121.9355897,30.90868707
1894,2016-08-05 18:40:55,$GPRMC,121.9355924,30.90869084
1895,2016-08-05 18:40:56,$GPRMC,121.9355867,30.90868845
1896,2016-08-05 18:40:57,$GPRMC,121.9355926,30.90869246
1897,2016-08-05 18:40:58,$GPRMC,121.9355894,30.90869276
1898,2016-08-05 18:40:59,$GPRMC,121.9355924,30.9087006
1899,2016-08-05 18:41:00,$GPRMC,121.9355973,30.90869649
1900,2016-08-05 18:41:01,$GPRMC,121.9355943,30.90870574
1901,2016-08-05 18:41:02,$GPRMC,121.9355956,30.90870871
1902,2016-08-05 18:41:03,$GPRMC,121.9355975,30.90870734
1903,2016-08-05 18:41:04,$GPRMC,121.9355883,30.90870796
1904,2016-08-05 18:41:05,$GPRMC,121.935594,30.90871333
1905,2016-08-05 18:41:06,$GPRMC,121.9355972,30.90871547
1906,2016-08-05 18:41:07,$GPRMC,121.9355983,30.90872279
1907,2016-08-05 18:41:08,$GPRMC,121.9355991,30.90872522
1908,2016-08-05 18:41:09,$GPRMC,121.9355953,30.908722
1909,2016-08-05 18:41:10,$GPRMC,121.9355975,30.90872171
1910,2016-08-05 18:41:11,$GPRMC,121.9356002,30.90872467
1911,2016-08-05 18:41:13,$GPRMC,121.9355953,30.9087323
1913,2016-08-05 18:41:14,$GPRMC,121.9356024,30.9087355
1915,2016-08-05 18:41:15,$GPRMC,121.9355931,30.90873015
1917,2016-08-05 18:41:16,$GPRMC,121.9355991,30.90873308
1918,2016-08-05 18:41:17,$GPRMC,121.9356005,30.90874012
1919,2016-08-05 18:41:18,$GPRMC,121.935594,30.90873991
1920,2016-08-05 18:41:19,$GPRMC,121.935598,30.90874123
1921,2016-08-05 18:41:20,$GPRMC,121.9355964,30.90874233
1922,2016-08-05 18:41:21,$GPRMC,121.9355967,30.90874775
1923,2016-08-05 18:41:22,$GPRMC,121.9356013,30.90874934
1924,2016-08-05 18:41:23,$GPRMC,121.9356073,30.90875606
1925,2016-08-05 18:41:24,$GPRMC,121.935601,30.9087572
1926,2016-08-05 18:41:25,$GPRMC,121.9356075,30.90875959
1927,2016-08-05 18:41:26,$GPRMC,121.935607,30.90875661
1928,2016-08-05 18:41:27,$GPRMC,121.9356127,30.90876551
1929,2016-08-05 18:41:28,$GPRMC,121.9356081,30.90876718
1930,2016-08-05 18:41:29,$GPRMC,121.9356062,30.90876123
1931,2016-08-05 18:41:30,$GPRMC,121.9356026,30.90876587
1932,2016-08-05 18:41:31,$GPRMC,121.9356045,30.90876477
1933,2016-08-05 18:41:32,$GPRMC,121.9356081,30.90877043
1934,2016-08-05 18:41:33,$GPRMC,121.9356021,30.90877075
1935,2016-08-05 18:41:34,$GPRMC,121.9356075,30.90877559
1936,2016-08-05 18:41:35,$GPRMC,121.9356042,30.90877399
1937,2016-08-05 18:41:36,$GPRMC,121.9356099,30.9087856
1938,2016-08-05 18:41:37,$GPRMC,121.935608,30.90879023
1939,2016-08-05 18:41:38,$GPRMC,121.935607,30.90878481
1940,2016-08-05 18:41:39,$GPRMC,121.9356072,30.90879295
1941,2016-08-05 18:41:40,$GPRMC,121.9356173,30.90878988
1942,2016-08-05 18:41:42,$GPRMC,121.9356154,30.90879125
1944,2016-08-05 18:41:43,$GPRMC,121.9356175,30.9087934
1946,2016-08-05 18:41:44,$GPRMC,121.9356175,30.90880343
1948,2016-08-05 18:41:45,$GPRMC,121.9356159,30.90880941
1949,2016-08-05 18:41:46,$GPRMC,121.9356219,30.90881017
1950,2016-08-05 18:41:47,$GPRMC,121.935623,30.90881098
1951,2016-08-05 18:41:48,$GPRMC,121.9356211,30.90882076
1952,2016-08-05 18:41:49,$GPRMC,121.9356167,30.90881456
1953,2016-08-05 18:41:50,$GPRMC,121.9356189,30.90881644
1954,2016-08-05 18:41:51,$GPRMC,121.93562,30.90882565
1955,2016-08-05 18:41:52,$GPRMC,121.9356268,30.90882749
1956,2016-08-05 18:41:53,$GPRMC,121.9356235,30.90882562
1957,2016-08-05 18:41:54,$GPRMC,121.9356338,30.90883285
1958,2016-08-05 18:41:55,$GPRMC,121.9356297,30.90883614
